Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C0366,P0022,Electronics,620.12,2024-11-22 11:48:38.410071
C0366,P0024,Clothing,43.07,2025-02-24 11:48:38.410071
C0366,P0041,Electronics,980.68,2024-12-10 11:48:38.410071
C0366,P0037,Toys,56.96,2024-10-09 11:48:38.410071
C0366,P0007,Groceries,11.5,2024-09-18 11:48:38.410071
C0366,P0044,Groceries,41.68,2024-12-25 11:48:38.410071
C0366,P0028,Electronics,1472.13,2024-09-18 11:48:38.410071
C0366,P0041,Electronics,1088.78,2024-09-17 11:48:38.410071
C0366,P0030,Groceries,13.8,2024-11-17 11:48:38.410071
C0367,P0022,Electronics,1010.55,2024-10-10 11:48:38.410071
C0367,P0034,Home & Kitchen,130.23,2024-11-18 11:48:38.410071
C0367,P0038,Groceries,30.89,2024-09-15 11:48:38.410071
C0367,P0026,Books,46.1,2024-11-23 11:48:38.410071
C0367,P0021,Books,67.96,2024-09-12 11:48:38.410071
C0367,P0007,Groceries,7.97,2024-11-05 11:48:38.410071
C0367,P0029,Electronics,794.02,2025-01-31 11:48:38.410071
C0367,P0004,Books,85.7,2025-02-13 11:48:38.410071
C0367,P0026,Books,55.41,2025-03-13 11:48:38.410071
C0367,P0029,Electronics,1599.74,2024-08-22 11:48:38.410071
C0367,P0013,Toys,72.5,2024-11-08 11:48:38.410071
C0367,P0028,Electronics,1719.87,2024-10-20 11:48:38.410071
C0367,P0046,Electronics,545.53,2024-09-19 11:48:38.410071
C0367,P0041,Electronics,1401.24,2025-02-11 11:48:38.410071
C0367,P0025,Toys,66.99,2024-09-02 11:48:38.410071
C0368,P0023,Home & Kitchen,51.65,2025-02-03 11:48:38.410071
C0368,P0059,Home & Kitchen,94.68,2024-12-02 11:48:38.410071
C0368,P0028,Electronics,932.78,2024-10-01 11:48:38.410071
C0368,P0050,Home & Kitchen,272.55,2024-09-25 11:48:38.410071
C0368,P0008,Groceries,17.17,2025-02-05 11:48:38.410071
C0368,P0058,Home & Kitchen,209.08,2024-09-15 11:48:38.410071
C0368,P0028,Electronics,687.77,2024-12-23 11:48:38.410071
C0368,P0047,Clothing,88.33,2025-01-25 11:48:38.410071
C0368,P0046,Electronics,360.05,2024-10-24 11:48:38.410071
C0368,P0001,Home & Kitchen,140.76,2025-03-06 11:48:38.410071
C0368,P0001,Home & Kitchen,142.4,2024-12-16 11:48:38.410071
C0368,P0060,Home & Kitchen,143.84,2024-09-23 11:48:38.410071
C0368,P0033,Home & Kitchen,252.02,2025-01-03 11:48:38.410071
C0368,P0045,Books,7.01,2025-02-18 11:48:38.410071
C0368,P0001,Home & Kitchen,140.83,2024-09-12 11:48:38.410071
C0368,P0011,Home & Kitchen,210.43,2024-10-14 11:48:38.410071
C0368,P0015,Clothing,100.7,2024-09-03 11:48:38.410071
C0369,P0041,Electronics,1815.34,2024-12-14 11:48:38.410071
C0369,P0051,Toys,21.25,2025-01-02 11:48:38.410071
C0369,P0006,Clothing,106.05,2025-01-19 11:48:38.410071
C0369,P0029,Electronics,796.02,2024-12-16 11:48:38.410071
C0369,P0042,Groceries,50.55,2025-02-02 11:48:38.410071
C0369,P0017,Toys,90.52,2025-01-22 11:48:38.410071
C0369,P0057,Clothing,131.97,2025-02-25 11:48:38.410071
C0369,P0039,Home & Kitchen,552.09,2024-10-13 11:48:38.410071
C0369,P0025,Toys,79.16,2024-09-23 11:48:38.410071
C0369,P0015,Clothing,257.0,2025-02-24 11:48:38.410071
C0369,P0046,Electronics,595.55,2024-10-29 11:48:38.410071
C0369,P0035,Toys,39.86,2024-10-14 11:48:38.410071
C0370,P0035,Toys,28.58,2025-02-02 11:48:38.410071
C0370,P0035,Toys,35.98,2024-12-14 11:48:38.410071
C0370,P0036,Toys,44.95,2024-09-20 11:48:38.410071
C0370,P0019,Clothing,160.19,2025-02-03 11:48:38.410071
C0370,P0037,Toys,60.61,2024-08-26 11:48:38.410071
C0370,P0028,Electronics,1711.5,2025-03-09 11:48:38.410071
C0370,P0018,Toys,47.66,2024-08-21 11:48:38.410071
C0370,P0025,Toys,43.44,2025-03-09 11:48:38.410071
C0370,P0013,Toys,64.02,2024-11-08 11:48:38.410071
C0370,P0036,Toys,29.51,2024-12-19 11:48:38.410071
C0370,P0037,Toys,58.74,2025-03-15 11:48:38.410071
C0370,P0041,Electronics,1110.37,2024-10-11 11:48:38.410071
C0370,P0051,Toys,12.95,2025-01-04 11:48:38.410071
C0370,P0049,Electronics,1784.96,2024-10-28 11:48:38.410071
C0370,P0027,Home & Kitchen,515.54,2024-11-12 11:48:38.410071
C0370,P0029,Electronics,804.43,2024-10-04 11:48:38.410071
C0370,P0042,Groceries,35.69,2024-12-20 11:48:38.410071
C0370,P0036,Toys,67.43,2024-09-11 11:48:38.410071
C0370,P0017,Toys,74.63,2024-10-24 11:48:38.410071
C0370,P0006,Clothing,127.48,2024-12-05 11:48:38.410071
C0370,P0004,Books,69.31,2024-09-19 11:48:38.410071
C0370,P0004,Books,68.94,2024-12-13 11:48:38.410071
C0370,P0035,Toys,25.11,2025-02-16 11:48:38.410071
C0371,P0035,Toys,23.69,2024-11-14 11:48:38.410071
C0371,P0017,Toys,64.75,2025-01-06 11:48:38.410071
C0371,P0018,Toys,30.65,2024-12-25 11:48:38.410071
C0371,P0020,Home & Kitchen,268.85,2024-12-26 11:48:38.410071
C0371,P0025,Toys,41.52,2025-02-08 11:48:38.410071
C0371,P0036,Toys,39.94,2024-10-07 11:48:38.410071
C0371,P0018,Toys,34.92,2025-03-05 11:48:38.410071
C0371,P0042,Groceries,18.55,2024-12-31 11:48:38.410071
C0372,P0030,Groceries,24.68,2025-01-01 11:48:38.410071
C0372,P0045,Books,18.55,2025-02-11 11:48:38.410071
C0372,P0007,Groceries,13.43,2024-09-27 11:48:38.410071
C0372,P0044,Groceries,58.56,2025-01-27 11:48:38.410071
C0372,P0019,Clothing,232.15,2025-02-26 11:48:38.410071
C0372,P0052,Clothing,232.2,2025-01-21 11:48:38.410071
C0373,P0006,Clothing,201.39,2024-10-28 11:48:38.410071
C0373,P0012,Groceries,25.6,2024-11-28 11:48:38.410071
C0373,P0052,Clothing,254.07,2024-12-29 11:48:38.410071
C0373,P0030,Groceries,15.18,2024-12-15 11:48:38.410071
C0373,P0006,Clothing,76.83,2024-11-02 11:48:38.410071
C0373,P0039,Home & Kitchen,649.41,2025-02-15 11:48:38.410071
C0373,P0044,Groceries,68.11,2024-10-10 11:48:38.410071
C0373,P0006,Clothing,172.66,2024-09-04 11:48:38.410071
C0373,P0019,Clothing,245.44,2024-09-22 11:48:38.410071
C0373,P0054,Electronics,1702.28,2024-09-28 11:48:38.410071
C0373,P0052,Clothing,243.98,2024-10-19 11:48:38.410071
C0373,P0031,Groceries,66.4,2025-01-30 11:48:38.410071
C0373,P0024,Clothing,110.67,2024-10-06 11:48:38.410071
C0373,P0024,Clothing,121.61,2024-09-05 11:48:38.410071
C0373,P0005,Books,59.04,2024-10-27 11:48:38.410071
C0373,P0049,Electronics,2815.04,2024-09-18 11:48:38.410071
C0374,P0018,Toys,40.24,2025-02-06 11:48:38.410071
C0374,P0032,Clothing,188.7,2024-09-23 11:48:38.410071
C0374,P0017,Toys,74.21,2024-08-20 11:48:38.410071
C0374,P0007,Groceries,12.19,2024-12-30 11:48:38.410071
C0374,P0038,Groceries,33.81,2025-01-18 11:48:38.410071
C0374,P0012,Groceries,22.8,2024-12-08 11:48:38.410071
C0374,P0049,Electronics,2089.13,2025-01-03 11:48:38.410071
C0374,P0007,Groceries,13.56,2024-09-26 11:48:38.410071
C0374,P0030,Groceries,27.57,2025-02-27 11:48:38.410071
C0374,P0031,Groceries,56.33,2024-08-28 11:48:38.410071
C0375,P0007,Groceries,10.86,2024-10-22 11:48:38.410071
C0375,P0018,Toys,70.5,2024-12-05 11:48:38.410071
C0375,P0054,Electronics,1170.95,2025-02-11 11:48:38.410071
C0375,P0035,Toys,33.88,2025-02-28 11:48:38.410071
C0375,P0011,Home & Kitchen,598.44,2024-09-13 11:48:38.410071
C0375,P0046,Electronics,1645.95,2025-01-19 11:48:38.410071
C0375,P0059,Home & Kitchen,448.03,2024-10-18 11:48:38.410071
C0375,P0054,Electronics,1073.48,2024-12-22 11:48:38.410071
C0375,P0041,Electronics,1165.45,2024-12-06 11:48:38.410071
C0375,P0059,Home & Kitchen,421.19,2024-09-13 11:48:38.410071
C0375,P0014,Books,25.88,2025-02-19 11:48:38.410071
C0375,P0036,Toys,56.65,2025-01-28 11:48:38.410071
C0375,P0027,Home & Kitchen,190.67,2024-10-21 11:48:38.410071
C0376,P0043,Books,46.42,2024-09-12 11:48:38.410071
C0376,P0010,Books,77.43,2024-12-22 11:48:38.410071
C0376,P0014,Books,15.98,2025-02-04 11:48:38.410071
C0376,P0059,Home & Kitchen,390.25,2025-03-05 11:48:38.410071
C0376,P0046,Electronics,1562.55,2025-01-08 11:48:38.410071
C0376,P0057,Clothing,116.13,2024-11-22 11:48:38.410071
C0376,P0033,Home & Kitchen,408.39,2025-02-04 11:48:38.410071
C0376,P0040,Home & Kitchen,252.71,2024-09-14 11:48:38.410071
C0376,P0022,Electronics,889.07,2025-01-29 11:48:38.410071
C0376,P0058,Home & Kitchen,480.19,2024-09-17 11:48:38.410071
C0376,P0049,Electronics,2173.75,2025-01-13 11:48:38.410071
C0376,P0033,Home & Kitchen,570.7,2025-01-19 11:48:38.410071
C0376,P0049,Electronics,1886.54,2025-02-17 11:48:38.410071
C0376,P0058,Home & Kitchen,522.26,2025-01-30 11:48:38.410071
C0376,P0040,Home & Kitchen,255.98,2024-12-13 11:48:38.410071
C0376,P0041,Electronics,1447.08,2024-08-27 11:48:38.410071
C0376,P0050,Home & Kitchen,599.38,2025-01-25 11:48:38.410071
C0376,P0060,Home & Kitchen,297.58,2025-02-05 11:48:38.410071
C0376,P0019,Clothing,159.54,2025-01-10 11:48:38.410071
C0377,P0015,Clothing,210.99,2024-11-10 11:48:38.410071
C0377,P0058,Home & Kitchen,511.65,2024-12-01 11:48:38.410071
C0377,P0059,Home & Kitchen,527.5,2024-12-12 11:48:38.410071
C0377,P0059,Home & Kitchen,447.85,2024-11-17 11:48:38.410071
C0377,P0024,Clothing,57.72,2024-11-16 11:48:38.410071
C0377,P0001,Home & Kitchen,366.46,2025-03-06 11:48:38.410071
C0377,P0048,Home & Kitchen,136.82,2025-02-12 11:48:38.410071
C0377,P0018,Toys,48.31,2025-03-09 11:48:38.410071
C0378,P0055,Clothing,118.93,2025-03-03 11:48:38.410071
C0378,P0037,Toys,45.1,2025-02-23 11:48:38.410071
C0378,P0008,Groceries,28.13,2025-03-05 11:48:38.410071
C0378,P0027,Home & Kitchen,188.1,2024-09-09 11:48:38.410071
C0378,P0009,Groceries,12.87,2025-01-02 11:48:38.410071
C0378,P0011,Home & Kitchen,335.02,2024-11-04 11:48:38.410071
C0378,P0052,Clothing,91.7,2024-09-10 11:48:38.410071
C0378,P0048,Home & Kitchen,58.34,2024-12-23 11:48:38.410071
C0378,P0009,Groceries,11.87,2024-11-23 11:48:38.410071
C0378,P0038,Groceries,21.4,2025-02-15 11:48:38.410071
C0378,P0038,Groceries,25.97,2025-03-12 11:48:38.410071
C0378,P0018,Toys,42.66,2025-02-27 11:48:38.410071
C0378,P0001,Home & Kitchen,183.75,2024-11-08 11:48:38.410071
C0378,P0032,Clothing,123.35,2025-01-13 11:48:38.410071
C0378,P0048,Home & Kitchen,110.33,2025-02-13 11:48:38.410071
C0379,P0045,Books,15.18,2025-02-27 11:48:38.410071
C0379,P0017,Toys,47.92,2024-11-27 11:48:38.410071
C0379,P0037,Toys,66.67,2024-09-10 11:48:38.410071
C0380,P0021,Books,87.01,2024-09-24 11:48:38.410071
C0380,P0008,Groceries,61.25,2024-11-27 11:48:38.410071
C0380,P0014,Books,27.29,2024-09-13 11:48:38.410071
C0380,P0021,Books,88.77,2024-09-08 11:48:38.410071
C0380,P0002,Books,45.36,2024-12-09 11:48:38.410071
C0381,P0012,Groceries,21.95,2024-09-26 11:48:38.410071
C0381,P0024,Clothing,60.73,2024-10-14 11:48:38.410071
C0381,P0053,Clothing,188.42,2024-10-14 11:48:38.410071
C0382,P0016,Home & Kitchen,490.09,2024-10-12 11:48:38.410071
C0382,P0002,Books,63.99,2024-10-19 11:48:38.410071
C0382,P0054,Electronics,985.9,2024-12-19 11:48:38.410071
C0382,P0045,Books,25.67,2025-01-07 11:48:38.410071
C0382,P0033,Home & Kitchen,556.39,2024-10-06 11:48:38.410071
C0383,P0040,Home & Kitchen,142.42,2024-12-28 11:48:38.410071
C0383,P0052,Clothing,135.77,2025-01-12 11:48:38.410071
C0383,P0021,Books,51.28,2025-02-14 11:48:38.410071
C0383,P0041,Electronics,919.86,2024-10-24 11:48:38.410071
C0383,P0027,Home & Kitchen,298.74,2024-10-17 11:48:38.410071
C0383,P0049,Electronics,1401.81,2024-09-06 11:48:38.410071
C0383,P0009,Groceries,27.25,2025-02-13 11:48:38.410071
C0383,P0005,Books,31.8,2025-01-13 11:48:38.410071
C0383,P0046,Electronics,997.88,2025-03-06 11:48:38.410071
C0383,P0029,Electronics,439.33,2025-01-02 11:48:38.410071
C0383,P0020,Home & Kitchen,375.99,2025-01-19 11:48:38.410071
C0383,P0042,Groceries,41.28,2025-02-17 11:48:38.410071
C0383,P0038,Groceries,25.47,2024-10-14 11:48:38.410071
C0383,P0041,Electronics,994.36,2024-08-31 11:48:38.410071
C0383,P0046,Electronics,705.31,2024-12-23 11:48:38.410071
C0383,P0003,Groceries,34.23,2024-09-30 11:48:38.410071
C0383,P0049,Electronics,1377.8,2025-01-08 11:48:38.410071
C0383,P0051,Toys,50.8,2024-11-14 11:48:38.410071
C0383,P0022,Electronics,694.84,2024-09-24 11:48:38.410071
C0383,P0012,Groceries,15.48,2024-09-03 11:48:38.410071
C0383,P0022,Electronics,709.14,2025-02-20 11:48:38.410071
C0383,P0041,Electronics,1019.96,2024-12-21 11:48:38.410071
C0383,P0033,Home & Kitchen,323.5,2024-09-21 11:48:38.410071
C0383,P0023,Home & Kitchen,100.59,2024-12-11 11:48:38.410071
C0384,P0029,Electronics,1351.15,2025-02-06 11:48:38.410071
C0384,P0054,Electronics,1698.1,2025-01-10 11:48:38.410071
C0384,P0028,Electronics,2669.88,2024-11-30 11:48:38.410071
C0384,P0036,Toys,126.45,2025-02-08 11:48:38.410071
C0384,P0001,Home & Kitchen,438.39,2025-01-21 11:48:38.410071
C0384,P0046,Electronics,696.28,2024-11-17 11:48:38.410071
C0384,P0040,Home & Kitchen,211.14,2024-09-05 11:48:38.410071
C0384,P0005,Books,63.02,2024-12-01 11:48:38.410071
C0384,P0018,Toys,92.96,2024-10-20 11:48:38.410071
C0384,P0051,Toys,83.04,2024-08-25 11:48:38.410071
C0384,P0015,Clothing,231.86,2024-11-10 11:48:38.410071
C0384,P0046,Electronics,1887.88,2024-11-29 11:48:38.410071
C0384,P0052,Clothing,264.81,2025-02-09 11:48:38.410071
C0384,P0051,Toys,24.19,2024-11-23 11:48:38.410071
C0384,P0018,Toys,50.67,2024-11-13 11:48:38.410071
C0384,P0016,Home & Kitchen,737.37,2024-11-16 11:48:38.410071
C0384,P0053,Clothing,99.87,2024-10-21 11:48:38.410071
C0384,P0031,Groceries,68.07,2024-10-23 11:48:38.410071
C0384,P0015,Clothing,253.86,2024-11-15 11:48:38.410071
C0384,P0015,Clothing,270.36,2025-02-26 11:48:38.410071
C0385,P0056,Books,69.89,2024-08-23 11:48:38.410071
C0385,P0022,Electronics,796.89,2025-01-07 11:48:38.410071
C0385,P0019,Clothing,131.76,2024-09-11 11:48:38.410071
C0385,P0002,Books,25.65,2024-12-31 11:48:38.410071
C0385,P0029,Electronics,398.16,2024-11-24 11:48:38.410071
C0385,P0046,Electronics,732.93,2025-01-10 11:48:38.410071
C0385,P0019,Clothing,142.37,2024-09-04 11:48:38.410071
C0385,P0051,Toys,17.14,2025-01-23 11:48:38.410071
C0386,P0021,Books,58.62,2024-10-12 11:48:38.410071
C0386,P0028,Electronics,1526.97,2025-02-08 11:48:38.410071
C0386,P0008,Groceries,41.56,2025-01-11 11:48:38.410071
C0386,P0019,Clothing,165.03,2025-02-14 11:48:38.410071
C0386,P0043,Books,36.11,2025-03-14 11:48:38.410071
C0386,P0045,Books,16.82,2024-08-27 11:48:38.410071
C0386,P0004,Books,75.37,2025-03-09 11:48:38.410071
C0386,P0012,Groceries,15.16,2024-11-05 11:48:38.410071
C0386,P0018,Toys,48.78,2025-02-08 11:48:38.410071
C0386,P0017,Toys,63.69,2024-09-29 11:48:38.410071
C0386,P0005,Books,39.57,2025-01-19 11:48:38.410071
C0386,P0043,Books,51.74,2024-11-12 11:48:38.410071
C0386,P0052,Clothing,162.38,2025-01-05 11:48:38.410071
C0386,P0055,Clothing,88.67,2024-09-16 11:48:38.410071
C0386,P0029,Electronics,569.3,2024-10-20 11:48:38.410071
C0386,P0053,Clothing,72.9,2025-03-15 11:48:38.410071
C0386,P0002,Books,33.38,2024-11-29 11:48:38.410071
C0386,P0056,Books,72.31,2024-12-18 11:48:38.410071
C0386,P0004,Books,74.84,2024-12-29 11:48:38.410071
C0386,P0046,Electronics,992.14,2024-11-08 11:48:38.410071
C0386,P0055,Clothing,154.19,2025-02-13 11:48:38.410071
C0387,P0045,Books,21.78,2025-02-27 11:48:38.410071
C0387,P0021,Books,81.78,2024-10-29 11:48:38.410071
C0387,P0028,Electronics,1810.13,2025-03-01 11:48:38.410071
C0387,P0037,Toys,85.69,2025-01-25 11:48:38.410071
C0387,P0004,Books,103.33,2024-11-22 11:48:38.410071
C0387,P0004,Books,102.46,2024-12-21 11:48:38.410071
C0387,P0037,Toys,84.19,2024-12-19 11:48:38.410071
C0387,P0014,Books,28.26,2025-03-07 11:48:38.410071
C0387,P0002,Books,51.14,2025-02-12 11:48:38.410071
C0387,P0025,Toys,83.42,2024-08-28 11:48:38.410071
C0387,P0046,Electronics,1707.78,2024-11-04 11:48:38.410071
C0387,P0045,Books,18.62,2025-01-11 11:48:38.410071
C0387,P0049,Electronics,2256.82,2024-11-06 11:48:38.410071
C0387,P0022,Electronics,1352.11,2024-08-25 11:48:38.410071
C0387,P0025,Toys,68.62,2024-11-24 11:48:38.410071
C0387,P0002,Books,59.3,2025-01-02 11:48:38.410071
C0388,P0026,Books,74.95,2025-02-09 11:48:38.410071
C0388,P0018,Toys,74.78,2024-12-30 11:48:38.410071
C0388,P0013,Toys,115.78,2025-02-08 11:48:38.410071
C0388,P0051,Toys,105.84,2024-09-12 11:48:38.410071
C0388,P0050,Home & Kitchen,719.72,2024-10-13 11:48:38.410071
C0388,P0020,Home & Kitchen,674.53,2025-02-16 11:48:38.410071
C0388,P0057,Clothing,141.2,2025-01-11 11:48:38.410071
C0388,P0020,Home & Kitchen,760.18,2024-11-23 11:48:38.410071
C0388,P0060,Home & Kitchen,436.85,2024-09-16 11:48:38.410071
C0388,P0048,Home & Kitchen,343.52,2024-10-18 11:48:38.410071
C0389,P0016,Home & Kitchen,707.4,2024-11-10 11:48:38.410071
C0389,P0036,Toys,114.63,2024-10-15 11:48:38.410071
C0389,P0001,Home & Kitchen,372.88,2024-11-28 11:48:38.410071
C0389,P0020,Home & Kitchen,601.91,2025-01-18 11:48:38.410071
C0389,P0060,Home & Kitchen,418.24,2024-10-23 11:48:38.410071
C0389,P0057,Clothing,146.1,2025-02-08 11:48:38.410071
C0389,P0023,Home & Kitchen,109.21,2025-01-25 11:48:38.410071
C0389,P0050,Home & Kitchen,748.69,2025-02-01 11:48:38.410071
C0389,P0050,Home & Kitchen,549.31,2024-11-30 11:48:38.410071
C0389,P0033,Home & Kitchen,573.98,2025-03-16 11:48:38.410071
C0389,P0059,Home & Kitchen,495.6,2024-10-05 11:48:38.410071
C0389,P0044,Groceries,56.23,2024-10-21 11:48:38.410071
C0389,P0033,Home & Kitchen,489.58,2025-02-11 11:48:38.410071
C0389,P0034,Home & Kitchen,156.28,2025-03-02 11:48:38.410071
C0389,P0020,Home & Kitchen,501.86,2025-02-10 11:48:38.410071
C0389,P0011,Home & Kitchen,497.59,2024-09-16 11:48:38.410071
C0389,P0034,Home & Kitchen,154.98,2025-03-08 11:48:38.410071
C0389,P0027,Home & Kitchen,272.42,2025-01-02 11:48:38.410071
C0389,P0023,Home & Kitchen,236.56,2025-02-23 11:48:38.410071
C0389,P0060,Home & Kitchen,402.67,2025-02-17 11:48:38.410071
C0389,P0035,Toys,41.1,2024-10-29 11:48:38.410071
C0389,P0023,Home & Kitchen,92.86,2025-01-10 11:48:38.410071
C0390,P0026,Books,37.28,2024-09-17 11:48:38.410071
C0390,P0007,Groceries,6.51,2024-10-08 11:48:38.410071
C0390,P0024,Clothing,26.52,2024-12-23 11:48:38.410071
C0390,P0041,Electronics,882.04,2024-08-27 11:48:38.410071
C0390,P0009,Groceries,8.51,2024-09-15 11:48:38.410071
C0390,P0019,Clothing,110.21,2024-11-25 11:48:38.410071
C0390,P0054,Electronics,267.63,2025-02-11 11:48:38.410071
C0390,P0036,Toys,38.19,2024-12-07 11:48:38.410071
C0390,P0051,Toys,33.95,2024-09-23 11:48:38.410071
C0390,P0045,Books,12.75,2024-08-28 11:48:38.410071
C0390,P0025,Toys,43.95,2024-10-05 11:48:38.410071
C0390,P0013,Toys,56.13,2024-08-29 11:48:38.410071
C0391,P0014,Books,21.72,2024-11-13 11:48:38.410071
C0391,P0041,Electronics,1021.24,2024-11-15 11:48:38.410071
C0391,P0002,Books,33.92,2025-01-29 11:48:38.410071
C0391,P0014,Books,17.62,2024-09-26 11:48:38.410071
C0391,P0008,Groceries,36.99,2024-10-14 11:48:38.410071
C0391,P0048,Home & Kitchen,191.65,2024-11-11 11:48:38.410071
C0391,P0038,Groceries,27.51,2024-08-24 11:48:38.410071
C0391,P0056,Books,77.02,2024-10-19 11:48:38.410071
C0391,P0008,Groceries,28.87,2025-01-07 11:48:38.410071
C0391,P0002,Books,28.4,2024-11-07 11:48:38.410071
C0391,P0026,Books,42.11,2024-09-03 11:48:38.410071
C0391,P0056,Books,79.22,2024-08-22 11:48:38.410071
C0391,P0021,Books,59.15,2025-02-19 11:48:38.410071
C0391,P0007,Groceries,9.68,2024-09-23 11:48:38.410071
C0391,P0041,Electronics,951.77,2024-08-19 11:48:38.410071
C0391,P0054,Electronics,619.41,2024-09-01 11:48:38.410071
C0391,P0004,Books,75.32,2025-01-10 11:48:38.410071
C0391,P0048,Home & Kitchen,53.99,2025-03-01 11:48:38.410071
C0391,P0022,Electronics,464.47,2025-01-04 11:48:38.410071
C0391,P0038,Groceries,38.02,2025-03-16 11:48:38.410071
C0391,P0026,Books,38.1,2025-01-30 11:48:38.410071
C0391,P0031,Groceries,44.75,2025-01-22 11:48:38.410071
C0392,P0025,Toys,42.09,2025-02-25 11:48:38.410071
C0392,P0012,Groceries,12.77,2025-01-21 11:48:38.410071
C0392,P0051,Toys,27.41,2025-01-27 11:48:38.410071
C0392,P0041,Electronics,871.71,2024-09-26 11:48:38.410071
C0392,P0025,Toys,34.76,2024-11-18 11:48:38.410071
C0392,P0018,Toys,47.25,2025-01-28 11:48:38.410071
C0392,P0032,Clothing,134.44,2024-11-25 11:48:38.410071
C0392,P0013,Toys,50.5,2024-11-20 11:48:38.410071
C0392,P0018,Toys,22.45,2024-11-02 11:48:38.410071
C0392,P0025,Toys,46.24,2024-12-01 11:48:38.410071
C0392,P0036,Toys,24.86,2024-09-19 11:48:38.410071
C0392,P0031,Groceries,37.97,2024-11-29 11:48:38.410071
C0393,P0038,Groceries,21.29,2024-12-13 11:48:38.410071
C0393,P0043,Books,27.76,2024-11-25 11:48:38.410071
C0393,P0048,Home & Kitchen,84.36,2024-11-09 11:48:38.410071
C0393,P0045,Books,8.96,2025-02-19 11:48:38.410071
C0393,P0024,Clothing,38.87,2024-10-12 11:48:38.410071
C0393,P0048,Home & Kitchen,135.73,2025-02-20 11:48:38.410071
C0393,P0038,Groceries,22.13,2024-11-19 11:48:38.410071
C0393,P0054,Electronics,423.55,2025-03-01 11:48:38.410071
C0393,P0023,Home & Kitchen,52.43,2025-01-29 11:48:38.410071
C0393,P0038,Groceries,18.6,2024-09-23 11:48:38.410071
C0393,P0053,Clothing,56.77,2025-01-31 11:48:38.410071
C0393,P0054,Electronics,548.64,2025-03-04 11:48:38.410071
C0393,P0020,Home & Kitchen,250.33,2024-08-31 11:48:38.410071
C0393,P0028,Electronics,1040.75,2025-01-06 11:48:38.410071
C0393,P0041,Electronics,673.76,2024-12-28 11:48:38.410071
C0393,P0006,Clothing,72.37,2024-12-09 11:48:38.410071
C0393,P0046,Electronics,744.41,2024-11-24 11:48:38.410071
C0393,P0050,Home & Kitchen,330.27,2024-10-26 11:48:38.410071
C0393,P0019,Clothing,114.48,2025-03-02 11:48:38.410071
C0393,P0009,Groceries,9.27,2025-01-12 11:48:38.410071
C0393,P0043,Books,26.4,2024-11-07 11:48:38.410071
C0394,P0016,Home & Kitchen,559.8,2025-02-23 11:48:38.410071
C0394,P0030,Groceries,22.96,2024-12-20 11:48:38.410071
C0394,P0056,Books,92.9,2025-03-01 11:48:38.410071
C0394,P0003,Groceries,51.12,2025-01-25 11:48:38.410071
C0395,P0011,Home & Kitchen,570.43,2025-03-07 11:48:38.410071
C0395,P0002,Books,54.58,2024-08-20 11:48:38.410071
C0395,P0021,Books,101.01,2024-09-10 11:48:38.410071
C0395,P0010,Books,110.4,2024-11-17 11:48:38.410071
C0395,P0035,Toys,65.59,2024-10-11 11:48:38.410071
C0395,P0056,Books,135.66,2024-11-18 11:48:38.410071
C0395,P0043,Books,72.86,2025-01-14 11:48:38.410071
C0395,P0005,Books,63.03,2025-02-14 11:48:38.410071
C0395,P0054,Electronics,1286.49,2024-09-12 11:48:38.410071
C0395,P0005,Books,63.51,2024-09-25 11:48:38.410071
C0395,P0056,Books,126.1,2025-01-01 11:48:38.410071
C0395,P0045,Books,25.87,2025-01-08 11:48:38.410071
C0396,P0032,Clothing,70.7,2025-02-13 11:48:38.410071
C0396,P0015,Clothing,77.98,2024-10-20 11:48:38.410071
C0396,P0038,Groceries,12.46,2024-09-24 11:48:38.410071
C0396,P0005,Books,17.53,2024-08-28 11:48:38.410071
C0396,P0026,Books,18.53,2024-12-17 11:48:38.410071
C0396,P0002,Books,16.9,2025-03-02 11:48:38.410071
C0396,P0021,Books,27.11,2025-03-15 11:48:38.410071
C0396,P0056,Books,32.67,2025-01-14 11:48:38.410071
C0396,P0034,Home & Kitchen,55.28,2024-08-23 11:48:38.410071
C0396,P0027,Home & Kitchen,222.0,2025-01-10 11:48:38.410071
C0396,P0060,Home & Kitchen,121.32,2024-09-08 11:48:38.410071
C0396,P0005,Books,17.26,2024-10-02 11:48:38.410071
C0396,P0052,Clothing,76.12,2025-02-07 11:48:38.410071
C0396,P0010,Books,29.66,2024-09-15 11:48:38.410071
C0396,P0014,Books,8.79,2024-11-08 11:48:38.410071
C0396,P0011,Home & Kitchen,173.7,2025-03-07 11:48:38.410071
C0396,P0043,Books,15.99,2025-03-10 11:48:38.410071
C0396,P0026,Books,22.45,2025-01-16 11:48:38.410071
C0396,P0032,Clothing,50.15,2024-11-19 11:48:38.410071
C0396,P0039,Home & Kitchen,202.81,2024-10-28 11:48:38.410071
C0396,P0043,Books,18.34,2024-08-24 11:48:38.410071
C0396,P0003,Groceries,18.74,2024-09-29 11:48:38.410071
C0396,P0032,Clothing,53.09,2025-02-13 11:48:38.410071
C0396,P0021,Books,26.08,2024-12-06 11:48:38.410071
C0397,P0051,Toys,51.97,2025-02-25 11:48:38.410071
C0397,P0039,Home & Kitchen,411.65,2024-11-11 11:48:38.410071
C0397,P0013,Toys,76.52,2025-01-24 11:48:38.410071
